Location,Time,AgeGrp,AgeGrpStart,PopMale,PopFemale,PopTotal
World,1955,87,87,286.981,492.514,779.495
World,1955,88,88,217.934,388.125,606.059
World,1955,89,89,162.786,301.637,464.423
World,1955,90,90,119.147,229.852,349
World,1955,91,91,85.754,172.151,257.906
World,1955,92,92,60.444,126.392,186.837
World,1955,93,93,41.553,90.287,131.84
World,1955,94,94,28.056,63.134,91.19
World,1955,95,95,18.25,42.587,60.838
World,1955,96,96,11.538,27.843,39.381
World,1955,97,97,7.414,18.22,25.634
World,1955,98,98,4.744,11.822,16.567
World,1955,99,99,2.849,7.154,10.003
World,1955,100+,100,3.902,10.403,14.306
World,1956,0,0,47498.183,45646.418,93144.6
World,1956,1,1,44137.813,42533.717,86671.53
World,1956,2,2,41666.196,40135.389,81801.584
World,1956,3,3,40104.208,38624.105,78728.313
World,1956,4,4,38424.841,37005.062,75429.902
World,1956,5,5,36702.548,35346.982,72049.53
World,1956,6,6,35421.893,34039.272,69461.164
World,1956,7,7,33620.709,32214.297,65835.005
World,1956,8,8,32127.762,30744.746,62872.507
World,1956,9,9,30911.367,29578.909,60490.276
World,1956,10,10,28914.174,27709.898,56624.072
World,1956,11,11,27252.276,26100.393,53352.669
World,1956,12,12,26688.466,25527.553,52216.019
World,1956,13,13,26358.823,25221.454,51580.278
World,1956,14,14,26376.966,25254.279,51631.245
World,1956,15,15,26412.781,25330.165,51742.946
World,1956,16,16,26118.417,25056.614,51175.031
World,1956,17,17,25985.101,24870.939,50856.039
World,1956,18,18,25901.259,24757.018,50658.277
World,1956,19,19,25453.684,24442.461,49896.145
World,1956,20,20,24866.125,24036.156,48902.281
World,1956,21,21,24245.661,23518.509,47764.17
World,1956,22,22,23714.84,22995.748,46710.588
World,1956,23,23,23272.173,22608.282,45880.454
World,1956,24,24,22820.117,22214.211,45034.327
World,1956,25,25,22710.935,22102.839,44813.774
World,1956,26,26,22466.089,21901.007,44367.096
World,1956,27,27,22093.451,21611.732,43705.183
World,1956,28,28,21677.125,21250.469,42927.595
World,1956,29,29,20930.196,20661.085,41591.281
World,1956,30,30,20345.571,20347.17,40692.741
World,1956,31,31,19804.992,20012.561,39817.554
World,1956,32,32,19112.214,19477.939,38590.154
World,1956,33,33,18392.835,18848.765,37241.599
World,1956,34,34,17852.11,18273.504,36125.614
World,1956,35,35,17461.195,17853.807,35315.001
World,1956,36,36,16706.589,17067.201,33773.791
World,1956,37,37,15741.428,16058.654,31800.082
World,1956,38,38,15131.843,15367.852,30499.695
World,1956,39,39,14890.696,15116.624,30007.32
World,1956,40,40,14977.51,15344.191,30321.7
World,1956,41,41,15244.351,15738.234,30982.584
World,1956,42,42,15280.748,15825.29,31106.038
World,1956,43,43,14956.739,15524.876,30481.615
World,1956,44,44,14523.895,15063.775,29587.67
World,1956,45,45,14248.831,14804.206,29053.037
World,1956,46,46,14007.692,14586.206,28593.897
World,1956,47,47,13658.502,14230.971,27889.474
World,1956,48,48,13245.729,13802.253,27047.982
World,1956,49,49,12829.986,13353.021,26183.006
World,1956,50,50,12450.182,13000.433,25450.614
World,1956,51,51,12039.206,12601.492,24640.697
World,1956,52,52,11638.205,12253.351,23891.555
World,1956,53,53,11210.742,11881.05,23091.791
World,1956,54,54,10729.732,11407.706,22137.438
World,1956,55,55,10322.405,11142.602,21465.006
World,1956,56,56,9794.675,10643.537,20438.212
World,1956,57,57,9249.518,10088.209,19337.727
World,1956,58,58,8855.052,9762.103,18617.155
World,1956,59,59,8420.296,9347.836,17768.132
World,1956,60,60,7985.502,9012.148,16997.65
World,1956,61,61,7531.418,8593.894,16125.312
World,1956,62,62,7105.678,8180.34,15286.017
World,1956,63,63,6688.242,7758.18,14446.422
World,1956,64,64,6243.836,7308.712,13552.548
World,1956,65,65,5856.941,6969.997,12826.939
World,1956,66,66,5556.041,6674.685,12230.727
World,1956,67,67,5334.864,6525.051,11859.915
World,1956,68,68,5020.69,6210.123,11230.814
World,1956,69,69,4590.199,5701.4,10291.599
World,1956,70,70,4190.046,5306.68,9496.726
World,1956,71,71,3811.441,4888.478,8699.918
World,1956,72,72,3458.131,4505.584,7963.716
World,1956,73,73,3129.536,4145.38,7274.916
World,1956,74,74,2809.001,3762.326,6571.327
World,1956,75,75,2522.393,3444.823,5967.217
World,1956,76,76,2226.185,3065.386,5291.571
World,1956,77,77,1950.321,2716.447,4666.767
World,1956,78,78,1723.44,2427.782,4151.222
World,1956,79,79,1509.002,2149.919,3658.921
World,1956,80,80,1300.999,1896.301,3197.3
World,1956,81,81,1093.836,1622.201,2716.037
World,1956,82,82,907.802,1367.67,2275.472
World,1956,83,83,749.803,1154.619,1904.422
World,1956,84,84,603.686,946.924,1550.611
World,1956,85,85,479.646,771.586,1251.232
World,1956,86,86,379.168,629.693,1008.861
World,1956,87,87,291.514,499.358,790.871
World,1956,88,88,219.776,390.063,609.839
World,1956,89,89,163.593,301.958,465.551
World,1956,90,90,119.737,230.112,349.849
World,1956,91,91,86.07,171.93,258
World,1956,92,92,60.715,126.288,187.004
World,1956,93,93,41.871,90.605,132.476
World,1956,94,94,28.201,63.181,91.382
World,1956,95,95,18.619,43.127,61.747
World,1956,96,96,11.826,28.372,40.197
World,1956,97,97,7.319,18.055,25.375
World,1956,98,98,4.617,11.533,16.149
World,1956,99,99,2.946,7.391,10.337
World,1956,100+,100,3.921,10.353,14.274
World,1957,0,0,48591.184,46675.929,95267.114
World,1957,1,1,44632.171,43015.736,87647.906
World,1957,2,2,42870.051,41290.634,84160.685
World,1957,3,3,40947.642,39420.974,80368.617
World,1957,4,4,39641.509,38167.504,77809.012
World,1957,5,5,38109.838,36693.99,74803.828
World,1957,6,6,36480.11,35129.253,71609.363
World,1957,7,7,35255.261,33872.221,69127.482
World,1957,8,8,33452.988,32049.541,65502.529
World,1957,9,9,32031.831,30648.654,62680.484
World,1957,10,10,30834.515,29500.326,60334.842
World,1957,11,11,28838.85,27638.129,56476.979
World,1957,12,12,27159.69,26013.241,53172.931
World,1957,13,13,26606.311,25454.638,52060.949
World,1957,14,14,26269.109,25146.753,51415.863
World,1957,15,15,26278.934,25177.724,51456.658
World,1957,16,16,26307.187,25246.737,51553.925
World,1957,17,17,26013.648,24977.82,50991.468
World,1957,18,18,25872.901,24785.357,50658.259
World,1957,19,19,25774.047,24661.296,50435.342
World,1957,20,20,25318.907,24337.578,49656.486
World,1957,21,21,24721.76,23935.252,48657.012
World,1957,22,22,24098.981,23411.395,47510.376
World,1957,23,23,23569.721,22885.899,46455.62
World,1957,24,24,23133.681,22496.18,45629.862
World,1957,25,25,22699.708,22111.21,44810.917
World,1957,26,26,22596.35,21997.968,44594.318
World,1957,27,27,22360.362,21804.005,44164.368
World,1957,28,28,21977.052,21506.011,43483.063
World,1957,29,29,21563.202,21147.875,42711.077
World,1957,30,30,20812.467,20558.96,41371.427
World,1957,31,31,20224.109,20242.079,40466.189
World,1957,32,32,19694.227,19919.359,39613.586
World,1957,33,33,18996.058,19374.815,38370.874
World,1957,34,34,18276.879,18741.495,37018.374
World,1957,35,35,17740.839,18177.886,35918.724
World,1957,36,36,17347.011,17744.682,35091.693
World,1957,37,37,16609.635,16976.673,33586.308
World,1957,38,38,15639.344,15966.674,31606.018
World,1957,39,39,15017.805,15265.462,30283.267
World,1957,40,40,14769.01,15006.154,29775.163
World,1957,41,41,14844.212,15226.667,30070.88
World,1957,42,42,15102.764,15619.519,30722.284
World,1957,43,43,15144.376,15717.685,30862.06
World,1957,44,44,14809.07,15401.05,30210.121
World,1957,45,45,14376.616,14947.003,29323.619
World,1957,46,46,14088.6,14674.249,28762.849
World,1957,47,47,13849.968,14467.235,28317.202
World,1957,48,48,13491.708,14101.1,27592.808
World,1957,49,49,13072.923,13672.151,26745.073
World,1957,50,50,12654.942,13221.934,25876.877
World,1957,51,51,12263.285,12861.235,25124.52
World,1957,52,52,11846.152,12459.316,24305.468
World,1957,53,53,11437.968,12110.409,23548.377
World,1957,54,54,11002.396,11731.799,22734.195
World,1957,55,55,10521.325,11263.376,21784.7
World,1957,56,56,10109.022,10991.404,21100.426
World,1957,57,57,9587.487,10502.482,20089.968
World,1957,58,58,9022.915,9920.85,18943.765
World,1957,59,59,8620.838,9591.844,18212.683
World,1957,60,60,8178.631,9169.009,17347.64
World,1957,61,61,7739.373,8829.282,16568.655
World,1957,62,62,7277.354,8407.263,15684.616
World,1957,63,63,6843.298,7982.291,14825.589
World,1957,64,64,6420.798,7551.449,13972.247
World,1957,65,65,5973.115,7094.489,13067.604
World,1957,66,66,5585.316,6743.726,12329.042
World,1957,67,67,5281.918,6443.466,11725.384
World,1957,68,68,5054.122,6281.159,11335.281
World,1957,69,69,4736.668,5958.181,10694.849
World,1957,70,70,4305.986,5437.894,9743.88
World,1957,71,71,3912.766,5043.842,8956.608
World,1957,72,72,3540.622,4625.801,8166.423
World,1957,73,73,3189.355,4236.37,7425.725
World,1957,74,74,2866.21,3872.229,6738.439
World,1957,75,75,2555.347,3495.175,6050.523
World,1957,76,76,2276.434,3173.848,5450.282
World,1957,77,77,1996.137,2811.55,4807.686
World,1957,78,78,1730.923,2461.322,4192.244
World,1957,79,79,1513.65,2180.3,3693.95
World,1957,80,80,1308.067,1907.745,3215.811
World,1957,81,81,1114.664,1666.295,2780.959
World,1957,82,82,924.946,1408.3,2333.245
World,1957,83,83,755.515,1169.809,1925.324
World,1957,84,84,614.738,973.84,1588.578
World,1957,85,85,487.09,787.153,1274.243
World,1957,86,86,380.758,631.904,1012.662
World,1957,87,87,295.37,507.471,802.841
World,1957,88,88,222.698,395.33,618.029
World,1957,89,89,164.564,303.115,467.678
World,1957,90,90,119.879,229.992,349.87
World,1957,91,91,85.933,171.671,257.604
World,1957,92,92,60.489,125.635,186.124
World,1957,93,93,41.798,90.252,132.051
World,1957,94,94,28.294,63.205,91.499
World,1957,95,95,18.669,43.056,61.725
World,1957,96,96,12.043,28.678,40.721
World,1957,97,97,7.454,18.31,25.764
World,1957,98,98,4.497,11.32,15.817
World,1957,99,99,2.793,7.065,9.858
World,1957,100+,100,3.983,10.448,14.431
World,1958,0,0,49335.27,47378.156,96713.425
World,1958,1,1,45710.349,44031.121,89741.47
World,1958,2,2,43376.667,41787.69,85164.357
World,1958,3,3,42158.692,40584.76,82743.452
World,1958,4,4,40503.832,38981.925,79485.758
World,1958,5,5,39321.666,37852.804,77174.47
World,1958,6,6,37887.084,36474.936,74362.019
World,1958,7,7,36305.418,34956.168,71261.587
World,1958,8,8,35097.518,33719.814,68817.332
World,1958,9,9,33368.425,31956.237,65324.663
World,1958,10,10,32004.006,30612.679,62616.685
World,1958,11,11,30797.345,29456.986,60254.331
World,1958,12,12,28794.168,27589.554,56383.721
World,1958,13,13,27069.715,25920.761,52990.476
World,1958,14,14,26526.644,25375.935,51902.579
World,1958,15,15,26166.556,25051.078,51217.634
World,1958,16,16,26179.299,25091.231,51270.529
World,1958,17,17,26226.815,25186.72,51413.535
World,1958,18,18,25930.001,24921.257,50851.259
World,1958,19,19,25759.159,24698.846,50458.005
World,1958,20,20,25645.01,24567.957,50212.966
World,1958,21,21,25177.704,24233.283,49410.988
World,1958,22,22,24570.322,23829.135,48399.457
World,1958,23,23,23951.071,23288.861,47239.933
World,1958,24,24,23409.077,22746.244,46155.321
World,1958,25,25,22992.347,22378.965,45371.313
World,1958,26,26,22594.53,22028.228,44622.758
World,1958,27,27,22488.402,21897.536,44385.938
World,1958,28,28,22274.229,21724.49,43998.719
World,1958,29,29,21855.549,21391.199,43246.747
World,1958,30,30,21448.206,21051.631,42499.837
World,1958,31,31,20670.782,20418.817,41089.599
World,1958,32,32,20100.682,20148.696,40249.378
World,1958,33,33,19567.508,19818.488,39385.996
World,1958,34,34,18875.481,19278.698,38154.179
World,1958,35,35,18166.78,18648.946,36815.726
World,1958,36,36,17629.022,18080.769,35709.791
World,1958,37,37,17243.364,17643.498,34886.863
World,1958,38,38,16507.086,16890.978,33398.063
World,1958,39,39,15524.279,15869.552,31393.831
World,1958,40,40,14920.369,15206.872,30127.24
World,1958,41,41,14621.211,14871.012,29492.223
World,1958,42,42,14686.586,15090.11,29776.696
World,1958,43,43,14951.223,15488.938,30440.161
World,1958,44,44,14995.628,15604.388,30600.017
World,1958,45,45,14647.182,15258.051,29905.233
World,1958,46,46,14209.745,14807.184,29016.929
World,1958,47,47,13910.137,14514.794,28424.931
World,1958,48,48,13685.202,14357.493,28042.695
World,1958,49,49,13298.353,13940.912,27239.265
World,1958,50,50,12893.186,13548.174,26441.36
World,1958,51,51,12459.074,13071.706,25530.78
World,1958,52,52,12064.627,12713.022,24777.649
World,1958,53,53,11636.54,12301.279,23937.819
World,1958,54,54,11226.426,11952.727,23179.154
World,1958,55,55,10790.426,11591.958,22382.383
World,1958,56,56,10297.123,11107.21,21404.334
World,1958,57,57,9875.833,10825.363,20701.196
World,1958,58,58,9369.587,10385.055,19754.642
World,1958,59,59,8776.408,9732.661,18509.069
World,1958,60,60,8377.164,9433.404,17810.568
World,1958,61,61,7917.261,8972.803,16890.064
World,1958,62,62,7483.708,8649.798,16133.505
World,1958,63,63,7012.09,8214.865,15226.955
World,1958,64,64,6571.258,7781.261,14352.52
World,1958,65,65,6146.665,7349.211,13495.876
World,1958,66,66,5697.075,6874.564,12571.638
World,1958,67,67,5306.283,6516.145,11822.427
World,1958,68,68,5005.064,6213.035,11218.099
World,1958,69,69,4762.962,6021.814,10784.776
World,1958,70,70,4457.456,5726.706,10184.161
World,1958,71,71,4018.255,5156.238,9174.493
World,1958,72,72,3636.245,4774.466,8410.711
World,1958,73,73,3268.528,4350.828,7619.357
World,1958,74,74,2923.651,3957.473,6881.124
World,1958,75,75,2610.128,3601.094,6211.222
World,1958,76,76,2307.07,3217.716,5524.787
World,1958,77,77,2038.13,2901.988,4940.118
World,1958,78,78,1775.781,2555.658,4331.439
World,1958,79,79,1518.563,2200.084,3718.646
World,1958,80,80,1313.935,1938.281,3252.215
World,1958,81,81,1122.733,1678.494,2801.226
World,1958,82,82,944.418,1450.903,2395.322
World,1958,83,83,771.881,1209.583,1981.465
World,1958,84,84,620.479,989.282,1609.761
World,1958,85,85,496.764,811.263,1308.027
World,1958,86,86,387.375,646.199,1033.573
World,1958,87,87,297.627,510.831,808.457
World,1958,88,88,226.717,403.671,630.388
World,1958,89,89,167.639,308.814,476.453
World,1958,90,90,121.284,232.113,353.396
World,1958,91,91,86.418,172.5,258.918
World,1958,92,92,60.589,126.202,186.791
World,1958,93,93,41.685,90.365,132.05
World,1958,94,94,28.259,63.374,91.633
World,1958,95,95,18.79,43.392,62.182
World,1958,96,96,12.152,28.89,41.041
World,1958,97,97,7.627,18.648,26.276
World,1958,98,98,4.561,11.469,16.029
World,1958,99,99,2.659,6.819,9.479
World,1958,100+,100,3.866,10.171,14.037
World,1959,0,0,48259.967,46339.435,94599.402
World,1959,1,1,46280.87,44556.044,90836.913
World,1959,2,2,44306.863,42650.626,86957.488
World,1959,3,3,42605.087,41016.688,83621.776
World,1959,4,4,41671.865,40096.774,81768.638
World,1959,5,5,40147.81,38628.276,78776.087
World,1959,6,6,39079.741,37612.181,76691.923
World,1959,7,7,37688.932,36277.564,73966.496
World,1959,8,8,36154.627,34809.407,70964.034
World,1959,9,9,34986.197,33599.05,68585.247
World,1959,10,10,33285.319,31867.883,65153.202
World,1959,11,11,31978.473,30581.373,62559.846
World,1959,12,12,30735.651,29392.828,60128.479
World,1959,13,13,28691.929,27486.632,56178.562
World,1959,14,14,26981.449,25834.496,52815.945
World,1959,15,15,26419.784,25276.459,51696.243
World,1959,16,16,26070.583,24967.753,51038.336
World,1959,17,17,26098.463,25031.584,51130.046
World,1959,18,18,26148.282,25134.475,51282.757
World,1959,19,19,25823.677,24843.315,50666.992
World,1959,20,20,25648.013,24625.8,50273.812
World,1959,21,21,25522.676,24470.018,49992.694
World,1959,22,22,25043.836,24138.967,49182.803
World,1959,23,23,24439.036,23714.503,48153.539
World,1959,24,24,23807.725,23159.086,46966.811
World,1959,25,25,23275.216,22629.327,45904.544
World,1959,26,26,22886.877,22295.03,45181.906
World,1959,27,27,22483.005,21923.15,44406.156
World,1959,28,28,22409.034,21819.532,44228.565
World,1959,29,29,22157.965,21608.106,43766.071
World,1959,30,30,21751.465,21301.978,43053.443
World,1959,31,31,21311.664,20909.2,42220.865
World,1959,32,32,20553.001,20321.434,40874.435
World,1959,33,33,19974.752,20045.153,40019.905
World,1959,34,34,19449.514,19724.669,39174.183
World,1959,35,35,18763.689,19186.013,37949.702
World,1959,36,36,18053.994,18554.028,36608.021
World,1959,37,37,17511.123,17969.882,35481.005
World,1959,38,38,17128.474,17545.329,34673.803
World,1959,39,39,16384.594,16785.333,33169.927
World,1959,40,40,15425.371,15815.14,31240.511
World,1959,41,41,14774.07,15075.747,29849.817
World,1959,42,42,14467.656,14740.826,29208.482
World,1959,43,43,14525.049,14948.442,29473.49
World,1959,44,44,14798.827,15377.837,30176.665
World,1959,45,45,14826.075,15461.054,30287.128
World,1959,46,46,14474.04,15122.392,29596.433
World,1959,47,47,14023.549,14644.478,28668.028
World,1959,48,48,13737.954,14408.298,28146.252
World,1959,49,49,13480.404,14191.054,27671.458
World,1959,50,50,13107.646,13816.271,26923.916
World,1959,51,51,12687.524,13389.879,26077.403
World,1959,52,52,12256.585,12923.271,25179.856
World,1959,53,53,11842.456,12548.766,24391.222
World,1959,54,54,11412.113,12138.796,23550.909
World,1959,55,55,11000.435,11804.871,22805.305
World,1959,56,56,10552.789,11427.907,21980.696
World,1959,57,57,10042.698,10920.529,20963.227
World,1959,58,58,9646.038,10707.373,20353.411
World,1959,59,59,9107.513,10182.042,19289.554
World,1959,60,60,8522.491,9572.044,18094.535
World,1959,61,61,8099.544,9221.196,17320.74
World,1959,62,62,7645.019,8780.062,16425.081
World,1959,63,63,7201.645,8442.76,15644.405
World,1959,64,64,6722.486,7997.774,14720.26
World,1959,65,65,6283.257,7565.511,13848.769
World,1959,66,66,5855.519,7116.249,12971.768
World,1959,67,67,5404.166,6633.53,12037.695
World,1959,68,68,5021.343,6275.848,11297.192
World,1959,69,69,4708.017,5945.105,10653.122
World,1959,70,70,4476.605,5786.699,10263.305
World,1959,71,71,4155.025,5426.723,9581.748
World,1959,72,72,3726.341,4871.913,8598.254
World,1959,73,73,3350.291,4484.258,7834.55
World,1959,74,74,2992.486,4060.887,7053.373
World,1959,75,75,2658.494,3676.208,6334.703
World,1959,76,76,2353.713,3313.814,5667.526
World,1959,77,77,2061.59,2936.116,4997.706
World,1959,78,78,1809.082,2634.257,4443.338
World,1959,79,79,1556.851,2288.409,3845.26
World,1959,80,80,1318.92,1958.93,3277.851
World,1959,81,81,1128.231,1706.31,2834.541
World,1959,82,82,951.572,1460.936,2412.508
World,1959,83,83,789.135,1247.381,2036.516
World,1959,84,84,635.187,1024.774,1659.961
World,1959,85,85,502.57,825.597,1328.167
World,1959,86,86,396.179,667.186,1063.364
World,1959,87,87,304.018,523.76,827.779
World,1959,88,88,229.792,408.105,637.897
World,1959,89,89,172.024,317.126,489.149
World,1959,90,90,124.957,238.153,363.11
World,1959,91,91,88.684,175.542,264.226
World,1959,92,92,61.922,127.874,189.796
World,1959,93,93,42.457,91.425,133.882
World,1959,94,94,28.602,63.952,92.553
World,1959,95,95,19.024,43.904,62.928
World,1959,96,96,12.39,29.377,41.767
World,1959,97,97,7.803,18.976,26.779
World,1959,98,98,4.749,11.825,16.574
World,1959,99,99,2.738,6.988,9.726
World,1959,100+,100,3.735,9.848,13.582
